NodeID,AcclX,AcclY,AcclZ,Temperature,TemperatureStatus,ActivityMagnitude,ActivityStatus,HealthStatus
2,6.14,-1.16,8.05,36.81,High,10.190569169580275,High,Sick (Attention Required)
1,3.14,0.17,9.78,40.09,High,10.273115398943009,High,Sick (Attention Required)
2,5.43,-0.73,7.84,36.35,High,9.56469549959642,Normal,Sick (Attention Required)
1,2.66,-0.38,9.61,39.96,High,9.978582063600017,Normal,Sick (Attention Required)
2,6.39,-1.34,8.04,36.15,High,10.357089359467745,High,Sick (Attention Required)
1,3.05,-0.52,9.64,40.0,High,10.124351831105042,High,Sick (Attention Required)
2,5.68,-1.69,8.23,36.19,High,10.141567926114778,High,Sick (Attention Required)
1,2.91,1.0,12.68,40.11,High,13.048007510727452,High,Sick (Attention Required)
1,2.75,0.62,9.58,40.38,High,9.986155416375212,Normal,Sick (Attention Required)
1,2.53,0.73,9.65,40.6,High,10.002814603900244,High,Sick (Attention Required)
1,2.57,0.75,9.64,40.61,High,10.004848824445075,High,Sick (Attention Required)
1,2.56,0.75,9.62,40.79,High,9.983010567959948,Normal,Sick (Attention Required)
1,2.55,0.74,9.61,40.99,High,9.970065195373598,Normal,Sick (Attention Required)
1,2.59,0.76,9.6,41.23,High,9.972246487126158,Normal,Sick (Attention Required)
1,2.56,0.76,9.58,41.46,High,9.94523001242304,Normal,Sick (Attention Required)
1,2.55,0.75,9.62,41.49,High,9.980450891618073,Normal,Sick (Attention Required)
1,2.57,0.75,9.61,41.65,High,9.975946070423596,Normal,Sick (Attention Required)
2,5.98,-1.28,8.55,34.92,High,10.511959855326694,High,Sick (Attention Required)
2,5.93,-1.18,8.36,34.42,High,10.31731069610681,High,Sick (Attention Required)
1,1.94,0.64,10.15,41.41,High,10.353535627987185,High,Sick (Attention Required)
2,5.99,-1.02,8.23,34.21,High,10.230024437898475,High,Sick (Attention Required)
1,3.24,0.15,9.42,41.13,High,9.962755642893185,Normal,Sick (Attention Required)
2,5.98,-1.17,8.35,34.08,High,10.336914433233932,High,Sick (Attention Required)
1,3.14,-0.35,9.49,40.85,High,10.002109777441957,High,Sick (Attention Required)
2,-1.3,3.31,9.54,33.84,Normal,10.181242556780582,High,Healthy Cow
1,3.16,-0.28,9.47,40.49,High,9.987236855106623,Normal,Sick (Attention Required)
2,5.11,2.7,8.24,33.41,Normal,10.064775208617428,High,Healthy Cow
1,3.0,-0.26,9.53,40.38,High,9.994423445101773,Normal,Sick (Attention Required)
2,8.29,-4.47,-3.71,33.33,Normal,10.122702208402655,High,Healthy Cow
1,3.63,-1.93,10.5,40.14,High,11.27616069413699,High,Sick (Attention Required)
2,8.94,-2.88,-3.79,32.01,Normal,10.128282184062606,High,Healthy Cow
1,3.06,-0.55,9.5,39.66,High,9.995804119729438,Normal,Sick (Attention Required)
2,8.09,1.05,1.49,31.64,Normal,8.292810138909488,Normal,Healthy Cow
1,2.44,1.0,9.89,39.24,High,10.235511711683008,High,Sick (Attention Required)
2,1.23,0.16,10.17,32.19,Normal,10.245359925351574,High,Healthy Cow
2,1.2,0.13,10.16,32.81,Normal,10.231446623034302,High,Healthy Cow
1,2.89,-0.54,9.55,38.58,High,9.99230704091903,Normal,Sick (Attention Required)
1,2.89,-0.45,9.6,38.76,High,10.035666395411916,High,Sick (Attention Required)
1,2.79,-0.08,9.5,38.73,High,9.90154028421841,Normal,Sick (Attention Required)
2,11.29,-3.91,3.93,34.22,High,12.577642863430333,High,Sick (Attention Required)
1,2.94,-0.24,9.26,38.95,High,9.718477246976503,Normal,Sick (Attention Required)
2,8.37,-3.95,6.9,34.24,High,11.544236657310867,High,Sick (Attention Required)
1,2.57,-0.01,9.61,39.0,High,9.94771833135619,Normal,Sick (Attention Required)
2,6.57,-4.05,6.3,33.92,Normal,9.962800811016951,Normal,Healthy Cow
1,1.86,0.05,9.68,38.84,High,9.85720548634348,Normal,Sick (Attention Required)
2,5.36,-3.08,6.01,33.58,Normal,8.62183855102843,Normal,Healthy Cow
1,4.89,0.57,12.86,38.47,High,13.770134349380909,High,Sick (Attention Required)
2,6.44,-7.09,5.75,33.35,Normal,11.171580013588052,High,Healthy Cow
1,2.6,0.04,9.67,38.47,High,10.013515866068222,High,Sick (Attention Required)
2,5.93,-7.23,6.58,32.31,Normal,11.433905719394401,High,Healthy Cow
1,2.67,0.48,9.69,38.17,High,10.06257422332874,High,Sick (Attention Required)
1,2.67,-0.27,9.58,37.77,High,9.948778819533581,Normal,Sick (Attention Required)
2,6.25,-5.63,7.96,31.16,Normal,11.581062127456187,High,Healthy Cow
1,3.34,-0.46,9.39,37.79,High,9.976938408149065,Normal,Sick (Attention Required)
2,9.65,-1.02,4.66,30.91,Normal,10.764687640614566,High,Healthy Cow
1,2.7,-0.01,9.43,37.69,High,9.808924507814298,Normal,Sick (Attention Required)
2,9.42,-1.24,2.1,31.44,Normal,9.730570384103904,Normal,Healthy Cow
1,3.19,-0.34,9.69,37.75,High,10.207242526755206,High,Sick (Attention Required)
2,10.62,-4.22,2.02,31.59,Normal,11.604878284583599,High,Healthy Cow
1,2.93,-0.37,9.56,37.52,High,10.005768336314809,High,Sick (Attention Required)
2,9.29,-5.4,0.82,30.92,Normal,10.776664604598215,High,Healthy Cow
2,8.09,-3.83,-0.3,31.27,Normal,8.955836086039092,Normal,Healthy Cow
1,2.83,-0.25,9.66,36.95,High,10.069111182224576,High,Sick (Attention Required)
2,6.84,-5.04,0.67,30.84,Normal,8.522681502907403,Normal,Healthy Cow
1,2.48,-0.96,9.66,37.28,High,10.019361257086203,High,Sick (Attention Required)
2,8.28,-2.81,0.76,30.89,Normal,8.77679326405721,Normal,Healthy Cow
1,2.89,-0.34,9.62,37.54,High,10.050477600591924,High,Sick (Attention Required)
2,9.6,-8.35,1.53,30.48,Normal,12.814967811118372,High,Healthy Cow
1,2.53,-0.83,9.97,37.98,High,10.319433123965677,High,Sick (Attention Required)
2,7.37,-7.63,0.92,30.74,Normal,10.648013899314746,High,Healthy Cow
1,2.78,-0.09,9.56,38.24,High,9.956409995575715,Normal,Sick (Attention Required)
2,6.24,-1.82,1.84,31.24,Normal,6.755412644687222,Low,Healthy Cow
1,2.89,-0.5,9.61,38.44,High,10.0475967275762,High,Sick (Attention Required)
2,10.31,-0.98,3.68,31.19,Normal,10.99085528973974,High,Healthy Cow
1,2.94,-0.25,9.56,38.62,High,10.004983758107757,High,Sick (Attention Required)
2,5.64,-6.16,4.93,31.28,Normal,9.69845864042323,Normal,Healthy Cow
1,2.9,-0.35,9.63,38.8,High,10.063269846327287,High,Sick (Attention Required)
2,6.15,-7.48,5.76,30.72,Normal,11.267231248181606,High,Healthy Cow
1,2.86,-0.08,9.56,38.65,High,9.978957861420199,Normal,Sick (Attention Required)
2,6.93,-9.04,2.24,30.52,Normal,11.608794080351325,High,Healthy Cow
1,2.6,0.1,9.62,38.21,High,9.965661041797476,Normal,Sick (Attention Required)
2,5.92,-7.81,3.67,30.42,Normal,10.464769467121576,High,Healthy Cow
1,3.08,-0.6,9.76,37.7,High,10.252024190373334,High,Sick (Attention Required)
1,2.69,0.36,9.49,37.81,High,9.870450850898353,Normal,Sick (Attention Required)
1,3.11,-0.37,9.48,37.86,High,9.983957131318222,Normal,Sick (Attention Required)
1,3.02,-0.67,9.65,37.65,High,10.133696265430498,High,Sick (Attention Required)
2,8.82,-4.37,2.37,29.04,Normal,10.124534557203111,High,Healthy Cow
1,2.85,-0.22,9.65,37.24,High,10.064462231038478,High,Sick (Attention Required)
2,10.61,-6.19,4.71,29.39,Normal,13.155694584475576,High,Healthy Cow
1,2.99,-0.39,9.59,37.23,High,10.052875210605173,High,Sick (Attention Required)
1,3.4,0.43,9.58,37.22,High,10.174541758723093,High,Sick (Attention Required)
2,11.96,-7.74,1.31,30.41,Normal,14.306128057584276,High,Healthy Cow
1,2.72,0.21,8.99,37.3,High,9.394817720424383,Normal,Sick (Attention Required)
2,7.5,-5.52,-1.53,30.29,Normal,9.43722946632114,Normal,Healthy Cow
1,3.04,-0.19,9.45,37.34,High,9.92875621616323,Normal,Sick (Attention Required)
2,11.86,-1.56,0.87,30.41,Normal,11.993752540385348,High,Healthy Cow
1,2.69,-0.12,9.68,37.42,High,10.047532035281101,High,Sick (Attention Required)
2,9.34,-4.66,3.19,29.81,Normal,10.91454534096588,High,Healthy Cow
1,2.74,0.24,9.51,37.81,High,9.899762623416786,Normal,Sick (Attention Required)
2,7.5,-0.59,4.78,29.68,Normal,8.913276614130181,Normal,Healthy Cow
1,3.09,-0.2,9.68,38.09,High,10.16319339577871,High,Sick (Attention Required)
1,2.95,-0.6,9.59,38.46,High,10.051397912728358,High,Sick (Attention Required)
2,8.94,-8.01,1.43,29.16,Normal,12.088366308149336,High,Healthy Cow
1,2.84,-0.43,9.63,38.75,High,10.049248728138837,High,Sick (Attention Required)
2,12.42,-7.51,-2.61,29.36,Normal,14.746816605627126,High,Healthy Cow
1,1.08,-0.26,10.5,38.7,High,10.558598391832128,High,Sick (Attention Required)
2,8.81,-8.42,-0.67,29.77,Normal,12.204974395712593,High,Healthy Cow
1,4.07,-0.58,9.03,38.45,High,9.921804271401447,Normal,Sick (Attention Required)
2,8.31,-7.22,-0.77,29.31,Normal,11.035279788025314,High,Healthy Cow
1,3.39,-0.61,9.55,38.18,High,10.152177106414172,High,Sick (Attention Required)
2,11.63,-7.32,6.39,29.65,Normal,15.154913394671711,High,Healthy Cow
1,3.17,-0.18,9.54,38.11,High,10.054496506538753,High,Sick (Attention Required)
2,7.54,-4.23,3.88,29.76,Normal,9.476228152593205,Normal,Healthy Cow
1,2.89,-0.42,9.58,37.99,High,10.015233397180516,High,Sick (Attention Required)
2,10.61,-5.94,0.93,29.32,Normal,12.195105575598761,High,Healthy Cow
1,3.03,-0.36,9.57,38.22,High,10.044670228534136,High,Sick (Attention Required)
2,8.44,-6.3,2.03,29.64,Normal,10.725879917284177,High,Healthy Cow
1,3.18,-0.15,9.5,38.62,High,10.019226517052102,High,Sick (Attention Required)
2,8.99,-4.53,1.13,29.61,Normal,10.130049358221312,High,Healthy Cow
1,3.02,-0.25,9.55,38.86,High,10.019251469046978,High,Sick (Attention Required)
2,1.18,-0.65,10.07,29.72,Normal,10.159714562919572,High,Healthy Cow
1,3.3,-1.32,9.22,39.21,High,9.881335942067754,Normal,Sick (Attention Required)
2,2.06,0.06,9.89,29.71,Normal,10.102440299254434,High,Healthy Cow
1,2.83,-0.66,9.63,39.05,High,10.05889655976241,High,Sick (Attention Required)
2,2.94,-1.71,9.61,29.4,Normal,10.194106140314608,High,Healthy Cow
1,3.28,-0.43,9.47,39.0,High,10.031161448207282,High,Sick (Attention Required)
2,1.82,0.76,10.14,29.07,Normal,10.330033881841821,High,Healthy Cow
1,1.55,1.55,8.76,39.4,High,9.030094130184912,Normal,Sick (Attention Required)
2,2.0,0.86,9.89,29.1,Normal,10.126781324784297,High,Healthy Cow
1,2.47,-0.61,9.72,38.89,High,10.047457389807633,High,Sick (Attention Required)
2,2.23,0.79,9.95,29.22,Normal,10.22738969630081,High,Healthy Cow
1,2.73,-0.85,9.52,38.6,High,9.940110663367888,Normal,Sick (Attention Required)
2,2.53,1.05,9.83,29.25,Normal,10.204523506759147,High,Healthy Cow
1,2.67,-0.89,9.65,38.49,High,10.052039594032646,High,Sick (Attention Required)
2,3.06,0.88,9.67,29.67,Normal,10.180712155836643,High,Healthy Cow
1,2.69,-0.89,9.65,38.67,High,10.057370431678452,High,Sick (Attention Required)
2,3.1,0.78,9.79,30.0,Normal,10.29866496202299,High,Healthy Cow
1,2.68,-0.84,9.57,39.08,High,9.973610178867029,Normal,Sick (Attention Required)
2,2.99,0.75,9.71,30.08,Normal,10.18757576658942,High,Healthy Cow
1,2.73,-0.69,9.52,38.4,High,9.927708698385544,Normal,Sick (Attention Required)
2,3.08,0.58,9.73,30.25,Normal,10.222313828091956,High,Healthy Cow
1,2.51,-0.32,9.32,38.06,High,9.65737541985399,Normal,Sick (Attention Required)
2,3.25,0.83,9.72,30.19,Normal,10.282499696085578,High,Healthy Cow
1,2.69,-0.72,9.62,36.9,High,10.01493384900769,High,Sick (Attention Required)
2,3.07,0.62,9.69,30.09,Normal,10.183584830500504,High,Healthy Cow
1,2.69,-0.62,9.57,35.69,High,9.960190761225409,Normal,Sick (Attention Required)
2,3.24,0.6,9.72,29.94,Normal,10.263332792032031,High,Healthy Cow
1,2.49,-0.8,9.79,35.13,High,10.133321271922647,High,Sick (Attention Required)
2,3.31,0.47,9.67,29.99,Normal,10.231612776097423,High,Healthy Cow
1,2.64,-0.86,9.76,34.48,High,10.147255786664688,High,Sick (Attention Required)
2,3.31,0.14,9.68,30.07,Normal,10.23123159741778,High,Healthy Cow
1,2.64,-0.83,9.7,33.88,Normal,10.087046148402415,High,Healthy Cow
2,3.51,-0.04,9.63,30.13,Normal,10.249809754332029,High,Healthy Cow
1,2.61,-1.01,9.71,33.61,Normal,10.105261006030474,High,Healthy Cow
2,3.8,0.15,9.69,30.16,Normal,10.409543697972548,High,Healthy Cow
1,2.67,-0.54,9.65,33.42,Normal,10.027113243601072,High,Healthy Cow
2,3.62,0.04,9.66,30.33,Normal,10.316084528540856,High,Healthy Cow
1,2.35,-1.14,9.72,33.19,Normal,10.064814951105658,High,Healthy Cow
2,3.74,-0.11,9.65,30.4,Normal,10.34998550723623,High,Healthy Cow
1,2.68,-0.87,9.64,32.99,Normal,10.043351034390863,High,Healthy Cow
2,4.64,-3.52,8.78,30.26,Normal,10.536052391669282,High,Healthy Cow
1,2.86,-0.44,9.89,32.96,Normal,10.304625175133738,High,Healthy Cow
2,6.02,-3.69,7.53,30.22,Normal,10.322664384740985,High,Healthy Cow
1,2.66,-1.0,9.72,33.06,Normal,10.12689488441546,High,Healthy Cow
2,8.52,-3.42,4.81,30.82,Normal,10.36450191760318,High,Healthy Cow
1,2.87,-1.39,9.55,32.92,Normal,10.068341472159156,High,Healthy Cow
2,8.08,-3.48,5.16,31.43,Normal,10.199137218412154,High,Healthy Cow
1,2.84,-1.5,9.55,32.92,Normal,10.07561908767893,High,Healthy Cow
2,7.97,-3.86,5.32,32.0,Normal,10.330677615722989,High,Healthy Cow
1,2.86,-1.41,9.53,32.74,Normal,10.049308433917231,High,Healthy Cow
2,7.76,-4.39,5.26,32.52,Normal,10.351681022906376,High,Healthy Cow
1,2.76,-1.52,9.79,32.51,Normal,10.284556383237927,High,Healthy Cow
2,9.67,3.02,2.14,32.3,Normal,10.354173071761936,High,Healthy Cow
2,1.69,-0.46,9.98,32.45,Normal,10.132526831940787,High,Healthy Cow
1,2.51,-1.29,9.79,32.11,Normal,10.188635826252698,High,Healthy Cow
2,4.46,1.22,9.16,32.34,Normal,10.260877155487245,High,Healthy Cow
1,3.74,-0.06,10.05,31.85,Normal,10.723511551725956,High,Healthy Cow
1,3.07,-0.73,9.76,30.86,Normal,10.25745582491097,High,Healthy Cow
2,3.93,-3.39,8.79,31.66,Normal,10.207894004151884,High,Healthy Cow
1,2.64,-0.62,9.76,30.42,Normal,10.12973839741185,High,Healthy Cow
2,4.37,-1.64,8.73,31.64,Normal,9.899464631988945,Normal,Healthy Cow
1,2.49,-0.08,9.56,30.19,Normal,9.879276289283544,Normal,Healthy Cow
2,4.24,-3.51,9.06,31.69,Normal,10.601004669369786,High,Healthy Cow
1,1.96,0.28,9.94,31.02,Normal,10.13526516673343,High,Healthy Cow
2,4.32,-3.28,8.57,31.85,Normal,10.142272920800346,High,Healthy Cow
1,2.41,-0.5,9.87,31.38,Normal,10.17226621751515,High,Healthy Cow
2,4.22,-3.46,8.84,32.1,Normal,10.388724657050066,High,Healthy Cow
1,2.42,-0.07,9.78,32.09,Normal,10.075202231220969,High,Healthy Cow
2,4.22,-3.38,8.73,32.31,Normal,10.268675669237977,High,Healthy Cow
1,2.54,-0.32,9.78,32.84,Normal,10.109520265571456,High,Healthy Cow
2,4.51,-3.69,8.68,32.63,Normal,10.454597074971373,High,Healthy Cow
1,2.69,-0.29,9.73,33.46,Normal,10.099163331682481,High,Healthy Cow
2,4.31,-3.58,8.36,32.82,Normal,10.06390083416962,High,Healthy Cow
1,2.57,-0.1,9.82,34.41,High,10.151221601364044,High,Sick (Attention Required)
2,1.66,-4.65,8.18,32.79,Normal,9.554606218991967,Normal,Healthy Cow
1,2.5,-0.33,9.75,35.24,High,10.07081923182022,High,Sick (Attention Required)
2,0.6,-0.32,10.47,32.55,Normal,10.492058901855252,High,Healthy Cow
1,2.13,-0.12,10.11,35.59,High,10.332637610987815,High,Sick (Attention Required)
2,-0.08,0.41,10.27,31.96,Normal,10.278492107308347,High,Healthy Cow
1,2.52,-0.23,9.77,36.1,High,10.09238326660259,High,Sick (Attention Required)
2,0.7,1.03,9.22,31.32,Normal,9.303725060426066,Normal,Healthy Cow
1,1.79,0.36,10.41,36.58,High,10.568907228280509,High,Sick (Attention Required)
2,0.69,-3.72,10.78,31.69,Normal,11.424661920599663,High,Healthy Cow
1,2.24,0.42,7.56,36.91,High,7.896049645234001,Normal,Sick (Attention Required)
2,1.95,-4.87,8.87,32.05,Normal,10.3051589022198,High,Healthy Cow
1,2.73,-0.19,9.7,37.61,High,10.078640781375235,High,Sick (Attention Required)
2,3.25,-3.35,9.3,32.43,Normal,10.405527377312502,High,Healthy Cow
1,2.61,-0.25,9.41,37.9,High,9.768454330138418,Normal,Sick (Attention Required)
2,2.84,-3.28,9.23,32.82,Normal,10.198867584197767,High,Healthy Cow
1,2.53,-0.23,9.81,38.27,High,10.133602518354468,High,Sick (Attention Required)
2,7.96,-0.87,5.7,32.94,Normal,9.828962305350448,Normal,Healthy Cow
1,2.79,-0.07,9.68,38.52,High,10.07429401993013,High,Sick (Attention Required)
2,5.33,-1.71,8.67,32.27,Normal,10.319975775165366,High,Healthy Cow
1,2.8,-0.07,9.43,38.64,High,9.837164225527598,Normal,Sick (Attention Required)
2,4.56,-1.44,9.09,31.92,Normal,10.2710904971186,High,Healthy Cow
1,2.77,-0.18,9.65,38.69,High,10.041304696103987,High,Sick (Attention Required)
2,4.67,-2.02,9.0,32.03,Normal,10.33872816162607,High,Healthy Cow
1,2.75,-0.11,9.6,38.54,High,9.98672118365182,Normal,Sick (Attention Required)
2,4.81,-2.18,8.68,32.18,Normal,10.160260823423776,High,Healthy Cow
2,4.7,-2.52,8.77,32.36,Normal,10.26417556358035,High,Healthy Cow
2,4.63,-2.51,8.83,32.66,Normal,10.281337461634065,High,Healthy Cow
2,4.63,-2.66,8.87,32.83,Normal,10.3532313796225,High,Healthy Cow
2,4.59,-2.7,8.78,33.12,Normal,10.268714622580568,High,Healthy Cow
2,4.47,-2.88,8.88,32.93,Normal,10.350347820242565,High,Healthy Cow
2,6.37,-3.26,6.95,33.09,Normal,9.975319543753974,Normal,Healthy Cow
2,5.99,-3.2,7.18,33.19,Normal,9.88293984601748,Normal,Healthy Cow
2,6.5,-3.79,6.99,33.14,Normal,10.270063290944218,High,Healthy Cow
2,6.44,-3.32,6.97,33.14,Normal,10.053700811144124,High,Healthy Cow
2,6.94,-4.11,6.53,33.13,Normal,10.377697239754106,High,Healthy Cow
2,6.91,-4.06,6.5,33.04,Normal,10.318997044286814,High,Healthy Cow
1,2.54,0.26,9.31,35.53,High,9.653771283804065,Normal,Sick (Attention Required)
2,6.83,-3.9,6.55,32.9,Normal,10.235301656521901,High,Healthy Cow
1,3.37,1.18,9.48,35.12,High,10.130138202413628,High,Sick (Attention Required)
2,7.06,-4.05,6.32,32.7,Normal,10.304780444046346,High,Healthy Cow
1,2.75,1.05,9.56,34.94,High,10.002929570880724,High,Sick (Attention Required)
2,7.17,-3.97,6.5,32.75,Normal,10.460391962063373,High,Healthy Cow
1,2.09,0.53,9.77,35.05,High,10.005093702709635,High,Sick (Attention Required)
2,7.11,-3.98,6.55,32.89,Normal,10.4544249004907,High,Healthy Cow
1,2.06,-0.22,9.89,35.41,High,10.104657342037878,High,Sick (Attention Required)
2,7.09,-3.65,6.52,32.9,Normal,10.300533966741725,High,Healthy Cow
1,1.99,-0.04,9.88,35.6,High,10.078496911742347,High,Sick (Attention Required)
2,7.18,-3.9,6.48,32.66,Normal,10.428461056167396,High,Healthy Cow
1,1.92,-0.03,9.87,35.68,High,10.055058428472705,High,Sick (Attention Required)
2,7.01,-3.61,6.66,32.65,Normal,10.321230546790435,High,Healthy Cow
1,2.05,0.03,10.06,36.09,High,10.266791124786751,High,Sick (Attention Required)
2,6.95,-3.69,6.73,32.79,Normal,10.354298624242977,High,Healthy Cow
1,2.36,0.05,9.76,36.1,High,10.041399304877782,High,Sick (Attention Required)
2,7.07,-3.71,6.71,32.93,Normal,10.429434308724515,High,Healthy Cow
1,1.93,-0.88,10.58,36.04,High,10.790537521365653,High,Sick (Attention Required)
2,6.93,-3.54,6.75,33.08,Normal,10.30140767079917,High,Healthy Cow
1,3.08,-1.0,9.73,35.57,High,10.254720864070363,High,Sick (Attention Required)
2,7.04,-3.64,6.64,33.3,Normal,10.339284307919964,High,Healthy Cow
1,3.1,-0.34,9.63,35.34,High,10.12237620324398,High,Sick (Attention Required)
2,7.13,-3.71,6.58,33.43,Normal,10.38736732767259,High,Healthy Cow
1,3.07,-0.52,9.6,34.9,High,10.092338678423351,High,Sick (Attention Required)
2,5.73,-3.67,8.29,33.59,Normal,10.725012820505157,High,Healthy Cow
1,3.11,-0.5,9.56,35.37,High,10.065570028567683,High,Sick (Attention Required)
2,5.46,-2.51,8.22,33.55,Normal,10.182342559548859,High,Healthy Cow
1,3.15,-0.16,9.4,35.35,High,9.91504412496485,Normal,Sick (Attention Required)
2,2.75,-2.68,9.46,33.3,Normal,10.209627809082955,High,Healthy Cow
1,1.72,-3.38,7.26,34.94,High,8.190872969348261,Normal,Sick (Attention Required)
2,3.11,-2.25,9.25,33.16,Normal,10.014843982808719,High,Healthy Cow
1,1.96,0.69,9.87,35.16,High,10.08635712237079,High,Sick (Attention Required)
2,2.91,-2.5,9.62,33.24,Normal,10.35676107670733,High,Healthy Cow
1,1.89,0.67,9.87,35.92,High,10.071638397003737,High,Sick (Attention Required)
2,5.58,-2.73,8.22,33.38,Normal,10.303285883639258,High,Healthy Cow
1,1.86,0.65,9.85,36.37,High,10.045128172402778,High,Sick (Attention Required)
2,5.09,-2.54,8.26,33.31,Normal,10.029322010983593,High,Healthy Cow
1,1.82,0.62,9.8,36.72,High,9.986831329305607,Normal,Sick (Attention Required)
2,4.21,-2.77,8.89,33.32,Normal,10.219055729371476,High,Healthy Cow
1,1.78,0.62,9.78,37.22,High,9.959979919658473,Normal,Sick (Attention Required)
2,3.92,-3.06,9.17,33.35,Normal,10.431629786375664,High,Healthy Cow
1,0.13,-0.47,10.04,36.03,High,10.051835653252592,High,Sick (Attention Required)
2,4.59,-3.59,8.44,33.42,Normal,10.256207876208437,High,Healthy Cow
1,0.67,0.04,10.03,36.95,High,10.052432541429958,High,Sick (Attention Required)
2,4.21,-2.96,8.95,33.47,Normal,10.324156139849881,High,Healthy Cow
1,0.64,0.05,9.96,37.62,High,9.980666310422366,Normal,Sick (Attention Required)
2,3.88,-2.01,9.94,33.32,Normal,10.858089150490523,High,Healthy Cow
1,0.65,0.05,9.97,37.94,High,9.991291207846961,Normal,Sick (Attention Required)
2,3.37,-6.03,8.82,33.13,Normal,11.203133490233881,High,Healthy Cow
1,0.64,0.06,9.96,38.28,High,9.980721416811512,Normal,Sick (Attention Required)
2,5.79,-4.87,7.24,32.86,Normal,10.471800227277066,High,Healthy Cow
1,0.65,0.04,9.92,38.59,High,9.941353026625702,Normal,Sick (Attention Required)
2,4.54,-4.89,8.0,32.68,Normal,10.417470902287176,High,Healthy Cow
1,0.65,0.06,9.95,39.06,High,9.971389070736333,Normal,Sick (Attention Required)
2,5.5,-3.52,7.94,32.54,Normal,10.280272369932618,High,Healthy Cow
1,0.65,0.06,9.93,39.42,High,9.951432057749276,Normal,Sick (Attention Required)
2,6.99,-2.8,7.13,31.81,Normal,10.37000482159965,High,Healthy Cow
1,0.62,0.04,9.94,39.69,High,9.959397572142603,Normal,Sick (Attention Required)
2,6.43,-3.21,7.41,31.66,Normal,10.322649853598639,High,Healthy Cow
1,0.63,0.06,9.92,39.9,High,9.94016599458983,Normal,Sick (Attention Required)
2,6.12,-3.14,7.8,31.66,Normal,10.399711534460943,High,Healthy Cow
1,0.63,0.05,9.91,39.86,High,9.930130915551919,Normal,Sick (Attention Required)
2,6.11,-3.2,7.71,31.77,Normal,10.344863459707915,High,Healthy Cow
1,0.64,0.04,9.94,40.27,High,9.96066262856041,Normal,Sick (Attention Required)
2,6.13,-3.14,7.67,31.77,Normal,10.308511046703108,High,Healthy Cow
1,0.62,0.04,9.95,40.66,High,9.969378115007975,Normal,Sick (Attention Required)
2,6.07,-3.43,7.73,31.87,Normal,10.409740630774621,High,Healthy Cow
1,0.64,0.05,9.93,40.94,High,9.950728616538589,Normal,Sick (Attention Required)
2,5.88,-3.28,7.92,31.8,Normal,10.395152716530912,High,Healthy Cow
1,0.62,0.06,9.95,41.18,High,9.96947842166279,Normal,Sick (Attention Required)
2,5.59,-3.26,8.15,31.75,Normal,10.406642109729727,High,Healthy Cow
1,0.62,0.04,9.88,40.69,High,9.899515139641942,Normal,Sick (Attention Required)
2,4.76,-7.78,7.4,31.22,Normal,11.745041506950924,High,Healthy Cow
1,0.6,0.05,9.88,40.24,High,9.898328141661096,Normal,Sick (Attention Required)
2,6.52,-5.94,5.52,30.87,Normal,10.405018020167,High,Healthy Cow
1,0.61,0.04,9.89,39.62,High,9.908874809987259,Normal,Sick (Attention Required)
2,3.88,-7.02,6.87,31.1,Normal,10.560856972802917,High,Healthy Cow
1,0.61,0.04,9.96,40.0,High,9.978742405734302,Normal,Sick (Attention Required)
2,5.82,-7.47,3.31,31.37,Normal,10.031420637177968,High,Healthy Cow
1,0.6,0.05,9.93,40.53,High,9.94823602454224,Normal,Sick (Attention Required)
2,4.52,-6.51,3.39,31.11,Normal,8.619895591015009,Normal,Healthy Cow
1,0.62,0.04,9.91,40.89,High,9.929456178462141,Normal,Sick (Attention Required)
2,4.3,-7.08,4.27,31.23,Normal,9.319297183800932,Normal,Healthy Cow
1,0.6,0.05,9.92,41.19,High,9.938254373882769,Normal,Sick (Attention Required)
2,1.43,-8.84,2.92,31.26,Normal,9.418964911284041,Normal,Healthy Cow
1,0.96,0.22,10.0,40.82,High,10.048382954485762,High,Sick (Attention Required)
2,4.82,-3.78,6.93,30.36,Normal,9.24909184731128,Normal,Healthy Cow
1,1.16,0.11,9.88,39.98,High,9.948472244520763,Normal,Sick (Attention Required)
2,9.6,-4.77,6.32,29.87,Normal,12.444086949230144,High,Healthy Cow
1,1.9,-1.33,8.55,38.62,High,8.858972852424824,Normal,Sick (Attention Required)
2,6.67,-6.39,5.61,29.96,Normal,10.80708563859841,High,Healthy Cow
1,0.87,0.11,9.88,37.63,High,9.918840658060802,Normal,Sick (Attention Required)
2,8.2,-10.36,4.93,29.42,Normal,14.102287048560598,High,Healthy Cow
1,1.73,2.47,9.9,36.54,High,10.349096578929004,High,Sick (Attention Required)
2,11.64,-6.27,6.08,28.71,Normal,14.552281608050334,High,Healthy Cow
1,0.6,1.36,17.81,35.66,High,17.87192491031674,High,Sick (Attention Required)
1,3.41,-3.7,6.78,35.65,High,8.443133304644668,Normal,Sick (Attention Required)
2,7.14,-8.21,5.98,28.9,Normal,12.41547824290309,High,Healthy Cow
1,1.13,1.43,7.5,34.98,High,7.7182770097995315,Normal,Sick (Attention Required)
2,4.39,-3.26,5.86,28.68,Normal,8.014942295487847,Normal,Healthy Cow
1,3.88,-0.55,13.69,34.7,High,14.239838482230056,High,Sick (Attention Required)
2,5.32,-5.86,1.66,28.69,Normal,8.08687826049088,Normal,Healthy Cow
